date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Station Name,Latitude,Longitude,Elevation,formatted_date,image_path,color_mean_R,color_mean_G,color_mean_B,color_median_R,color_median_G,color_median_B,color_std_R,color_std_G,color_std_B,ndvi,contrast,correlation,energy,homogeneity,class
2021-03-19,20.2,29.4,25.1,78.0,82.0,4.6,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2021-03-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2021-03-19.png,174.49192810058594,217.9769744873047,47.368961334228516,191.0,223.0,36.0,44.800804138183594,11.884536743164062,27.040903091430664,0.13096222281455994,7135.979411557964,0.4700797846474627,0.4933113376713924,8.70306763459175,0
2021-03-14,20.0,26.2,22.5,88.0,0.0,4.0,2.0,340.0,1.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2021-03-14,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2021-03-14.png,129.3343048095703,185.053466796875,93.3447265625,32.0,156.0,137.0,110.09620666503906,41.13641357421875,51.07014846801758,0.3434148132801056,2395.9439533476802,0.6841198192252076,0.7701910581754781,4.2529415210152255,3
2021-02-27,20.7,27.3,23.7,86.0,22.0,4.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2021-02-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2021-02-27.png,44.02857971191406,151.78298950195312,133.4496307373047,31.0,147.0,139.0,51.725990295410156,19.732097625732422,24.126855850219727,0.6092678904533386,3518.904726452193,0.6004898691236019,0.6931991025033857,4.6168546218270015,6
2021-01-03,21.2,27.6,24.3,85.0,1.0,2.3,3.0,20.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2021-01-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2021-01-03.png,144.31524658203125,212.14907836914062,65.87551879882812,146.0,215.0,65.0,44.904048919677734,11.733389854431152,27.349889755249023,0.2126893401145935,5956.604211545326,0.4727593556492109,0.4878148961781082,9.344126741158725,0
2020-11-19,21.9,31.2,26.6,75.0,0.0,8.8,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-11-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-11-19.png,80.1778564453125,185.06192016601562,105.98820495605469,53.0,183.0,120.0,57.50802230834961,25.19515609741211,32.68125534057617,0.46228739619255066,5011.521539758885,0.4870718811827952,0.5071316401429753,9.499636067507922,1
2020-10-30,21.8,29.6,25.1,80.0,0.0,10.8,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-10-30,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-10-30.png,90.19081115722656,183.27049255371094,106.24190521240234,48.0,180.0,122.0,81.09867095947266,30.10546112060547,37.30002975463867,0.4447712004184723,3951.3182094496815,0.5694258630173292,0.6000308567209531,7.919636513503757,6
2020-10-20,21.0,30.4,25.6,78.0,0.0,0.5,3.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-10-20,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-10-20.png,116.7861557006836,204.82882690429688,82.55026245117188,121.0,209.0,81.0,42.73676681518555,14.251465797424316,25.873077392578125,0.3010268211364746,5388.345106975342,0.44840358291276605,0.46858693047560473,9.694733687361238,8
2020-10-15,20.0,32.8,27.2,62.0,0.0,9.1,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-10-15,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-10-15.png,112.42251586914062,204.06362915039062,85.31090545654297,116.0,208.0,84.0,38.33903121948242,13.202324867248535,23.044105529785156,0.3127611577510834,5157.489265726488,0.4461399224884498,0.4733212965302437,9.44717116499568,4
2020-09-30,20.8,31.2,26.3,69.0,0.0,8.8,3.0,50.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-09-30,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-09-30.png,121.0715103149414,205.98580932617188,79.91412353515625,126.0,210.0,78.0,43.51358413696289,14.257896423339844,26.395503997802734,0.28702911734580994,5555.176541722206,0.44295900982639813,0.46825045008116567,9.69629789023133,4
2020-09-10,21.0,28.6,25.2,73.0,0.0,9.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-09-10,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-09-10.png,94.99009704589844,197.0831298828125,96.00161743164062,98.0,202.0,95.0,38.5972785949707,17.370464324951172,23.103404998779297,0.37983718514442444,4844.563523740639,0.44883515390479334,0.48297761775199377,9.364438243548246,9
2020-09-05,20.2,29.8,25.2,71.0,0.0,9.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-09-05,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-09-05.png,88.31156158447266,194.4623565673828,100.10020446777344,91.0,200.0,98.0,36.6835823059082,17.8231143951416,21.988405227661133,0.4048054814338684,4720.082101912006,0.45982351214316514,0.4857396868779965,9.3528731246708,9
2020-08-31,20.0,30.0,25.5,69.0,0.0,9.6,2.0,360.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-31,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-31.png,132.75572204589844,209.5745849609375,72.76273345947266,141.0,214.0,68.0,40.51050567626953,12.3427095413208,24.757596969604492,0.24602088332176208,5728.241485009465,0.45373491213822836,0.47286591754501406,9.322647610251327,7
2020-08-26,19.0,30.4,24.6,68.0,0.0,10.2,5.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-26,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-26.png,140.7252655029297,211.34266662597656,67.7606430053711,151.0,216.0,62.0,42.44610595703125,12.394835472106934,26.042278289794922,0.22279925644397736,6056.149471654223,0.4698112282164426,0.4748114165369403,9.321676680898378,7
2020-08-21,19.6,29.2,25.0,57.0,0.0,9.3,3.0,120.0,2.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-21.png,145.83743286132812,212.28501892089844,64.57099151611328,157.0,217.0,58.0,44.65652847290039,12.841663360595703,27.394258499145508,0.2092786282300949,6267.613269972357,0.46737334015575366,0.4746299641656642,9.38904874650914,7
2020-08-11,21.0,29.2,24.5,80.0,0.0,9.0,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-11,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-11.png,108.5324478149414,199.7537841796875,88.34042358398438,112.0,206.0,86.0,52.477638244628906,20.22385597229004,30.32453727722168,0.34063467383384705,5240.3753449051,0.45941264151562167,0.4817598677998353,9.796571371416594,8
2020-08-06,19.9,29.4,24.4,75.0,0.0,8.5,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-06,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-06.png,84.17362976074219,193.40052795410156,102.54109191894531,87.0,198.0,101.0,33.691070556640625,16.775489807128906,19.95447540283203,0.419839084148407,4839.3041546790755,0.4663156257006652,0.4900800586047781,9.197118691949163,9
2020-08-01,19.4,29.0,23.5,76.0,0.0,9.8,3.0,300.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-08-01,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-08-01.png,141.0084686279297,211.462158203125,67.59727478027344,151.0,216.0,62.0,41.69978713989258,12.314057350158691,25.58330535888672,0.22147440910339355,6019.310568930928,0.46373510801958895,0.47575139796571253,9.259946349121652,7
2020-07-27,19.4,28.8,22.6,65.0,0.0,9.6,2.0,180.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-07-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-07-27.png,147.2738494873047,212.8251190185547,63.684749603271484,159.0,217.0,56.0,42.69654083251953,12.138337135314941,26.24146270751953,0.2035023421049118,6174.740015392355,0.4825864217403315,0.4788216531502175,9.22033293279219,7
2020-07-22,19.8,28.6,23.9,81.0,0.0,6.5,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-07-22,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-07-22.png,73.43295288085938,187.53985595703125,108.97540283203125,68.0,190.0,112.0,37.681217193603516,18.636219024658203,21.770225524902344,0.4714799225330353,4869.349465195108,0.46812431809290583,0.47978058793580847,9.58792166661142,1
2020-07-17,20.0,29.7,24.3,71.0,0.0,9.0,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-07-17,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-07-17.png,163.44581604003906,215.7768096923828,54.121273040771484,178.0,221.0,44.0,47.16903305053711,12.493998527526855,28.486085891723633,0.16126513481140137,6886.896444420725,0.46258710186141583,0.47759365880675486,9.2917772120731,0
2020-07-02,20.4,28.0,23.8,81.0,0.0,9.5,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-07-02,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-07-02.png,92.2771224975586,185.5336151123047,102.44828033447266,57.0,185.0,118.0,73.67304992675781,29.82798194885254,37.37273406982422,0.42786046862602234,4655.670839229875,0.5055539580605646,0.5526281114880711,8.767741289598966,6
2020-06-27,19.4,28.8,23.4,78.0,0.0,8.3,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-06-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-06-27.png,157.17637634277344,215.2359161376953,57.47239685058594,170.0,219.0,50.0,39.567039489746094,10.771079063415527,24.409072875976562,0.17319907248020172,6380.613405214297,0.4944118509816089,0.49231456521960265,8.698213916973412,0
2020-06-22,20.0,29.2,24.6,78.0,0.0,7.3,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-06-22,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-06-22.png,141.11073303222656,210.86985778808594,67.41049194335938,157.0,217.0,58.0,46.06218719482422,14.18331241607666,28.15456199645996,0.22537098824977875,5932.975472956281,0.48670802099243227,0.48719323569119766,9.19746087119955,0
2020-06-17,21.0,29.6,24.5,77.0,0.0,7.5,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-06-17,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-06-17.png,149.592529296875,213.20431518554688,62.126991271972656,167.0,219.0,51.0,43.48406219482422,12.582707405090332,26.692485809326172,0.19786104559898376,6166.637920004101,0.4943536102471788,0.4970646441102613,8.824140157887912,0
2020-06-12,19.4,28.5,23.6,73.0,0.0,6.7,1.0,360.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-06-12,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-06-12.png,164.83963012695312,216.60787963867188,52.71263122558594,181.0,221.0,43.0,40.968109130859375,10.90612506866455,25.220870971679688,0.15344594419002533,6583.7259617887885,0.5065786135220489,0.4996872886014295,8.539811676819205,0
2020-06-07,20.6,28.0,23.9,87.0,2.0,3.0,3.0,360.0,1.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-06-07,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-06-07.png,42.92053985595703,170.92840576171875,127.03734588623047,35.0,168.0,131.0,18.473236083984375,13.76159381866455,11.429006576538086,0.6121535897254944,5126.554191216393,0.49740346593471774,0.5114120790444898,8.576026503425156,2
2020-05-23,21.6,28.4,24.9,86.0,0.0,5.5,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-05-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-05-23.png,150.1577606201172,212.4141845703125,61.74153137207031,170.0,219.0,50.0,50.57633972167969,15.00809383392334,30.922574996948242,0.20247311890125275,6333.74462735347,0.5042491315724202,0.4933008930170879,9.09085013348783,0
2020-05-13,21.2,28.6,25.1,80.0,0.0,5.3,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-05-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-05-13.png,131.64224243164062,210.004150390625,73.64544677734375,144.0,214.0,67.0,32.819183349609375,10.33440113067627,19.835712432861328,0.24426549673080444,5267.334628552829,0.46194411505969074,0.49971080790990263,8.36646441803537,0
2020-05-08,22.0,30.0,26.3,81.0,0.0,9.6,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-05-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-05-08.png,131.88446044921875,208.33868408203125,73.09536743164062,146.0,215.0,65.0,46.54742431640625,15.40869140625,28.31488800048828,0.2551642060279846,5761.738390693631,0.46543187321803936,0.49014071426271083,9.180918646584665,0
2020-04-23,21.4,29.2,25.4,83.0,0.0,9.7,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-04-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-04-23.png,77.53714752197266,177.61509704589844,112.75093841552734,36.0,170.0,130.0,76.41317749023438,28.923330307006836,35.35871887207031,0.49270880222320557,4260.112483454969,0.5209172873682317,0.5689890149331392,8.179747941417116,6
2020-04-18,21.4,29.2,25.4,82.0,26.5,1.4,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-04-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-04-18.png,170.1752471923828,217.19422912597656,49.758548736572266,186.0,222.0,39.0,44.71668243408203,12.037274360656738,27.196468353271484,0.14204809069633484,7005.740512932774,0.4819894641168535,0.4931310831003777,8.758563096714132,0
2020-04-13,21.0,27.8,24.7,82.0,0.5,5.8,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-04-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-04-13.png,117.5245132446289,202.02813720703125,81.69166564941406,126.0,210.0,78.0,57.777164459228516,20.521011352539062,35.15974807739258,0.31607839465141296,5588.007999989407,0.49377250306752074,0.48861370883165267,9.61546971777078,8
2020-04-03,21.4,29.2,22.8,92.0,7.0,6.0,3.0,180.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-04-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-04-03.png,227.5263671875,222.59999084472656,47.43142318725586,253.0,231.0,36.0,69.29527282714844,23.614648818969727,31.256834030151367,0.03327825292944908,693.243044668173,0.6951773458042385,0.9297374713204589,1.5637716249508118,5
2020-03-19,21.2,28.8,24.2,86.0,7.0,7.5,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-03-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-03-19.png,146.01007080078125,210.60267639160156,64.2871322631836,170.0,219.0,50.0,53.4625244140625,17.728675842285156,32.796348571777344,0.21809247136116028,6331.442936115532,0.4914333541847913,0.49411419301650705,9.122350244047153,0
2020-03-14,20.6,28.4,24.7,87.0,71.0,4.5,1.0,180.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-03-14,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-03-14.png,73.24818420410156,166.59295654296875,118.53913879394531,31.0,151.0,138.0,86.18598937988281,31.895797729492188,39.7257194519043,0.5224137902259827,4120.841013875563,0.548973253309065,0.620721360406328,6.35515962241534,6
2020-02-28,20.4,27.6,23.5,90.0,42.0,6.1,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-02-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-02-28.png,107.66812896728516,178.1685791015625,102.99573516845703,32.0,153.0,138.0,105.32388305664062,38.67439651489258,48.594783782958984,0.41389912366867065,3183.4455335866824,0.6343774288964841,0.7059566080303861,5.1875577542242715,3
2020-02-23,20.6,27.0,24.0,84.0,0.0,1.4,2.0,300.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-02-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-02-23.png,214.73326110839844,216.4375762939453,53.863162994384766,253.0,231.0,36.0,83.77388763427734,31.905670166015625,39.105873107910156,0.07411591708660126,998.6015835964859,0.6965364107248929,0.8984046053433689,1.7456208824127204,5
2020-02-13,21.0,28.4,24.1,88.0,4.0,6.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-02-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-02-13.png,138.8931427001953,207.92820739746094,68.60140228271484,165.0,218.0,53.0,60.083282470703125,19.622577667236328,36.545108795166016,0.24728448688983917,6176.409437836107,0.5010011905429104,0.49166607465435835,9.395852768541541,0
2020-02-03,21.4,27.0,22.9,91.0,16.2,3.6,2.0,200.0,1.0,C ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-02-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-02-03.png,119.35084533691406,182.43585205078125,97.59356689453125,32.0,155.0,137.0,108.13839721679688,39.817047119140625,49.92428970336914,0.37574464082717896,3150.88159114813,0.6258186410864558,0.704550140793316,5.119400483123844,3
2020-01-29,22.0,28.5,24.6,86.0,0.0,6.1,2.0,40.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-01-29,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-01-29.png,57.820430755615234,175.8624267578125,119.51729583740234,39.0,173.0,128.0,39.6453742980957,21.421823501586914,21.779830932617188,0.5448682904243469,4826.898423764841,0.49623035330030163,0.514533207737235,9.124355269360391,1
2020-01-24,21.4,26.4,23.8,90.0,20.0,0.1,1.0,200.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-01-24,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-01-24.png,109.0274658203125,183.7696533203125,100.61471557617188,37.0,171.0,129.0,102.38296508789062,35.58357620239258,46.308143615722656,0.4061567783355713,3285.9512546843175,0.6018692497563034,0.6692085836431536,6.408202420712573,3
2020-01-19,21.4,27.6,24.8,85.0,4.5,6.9,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2020-01-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2020-01-19.png,62.703643798828125,171.26730346679688,119.57246398925781,32.0,161.0,135.0,62.40309143066406,26.35460090637207,30.663179397583008,0.5427282452583313,4774.813248498828,0.5031443485787594,0.5464520466091081,8.433750742655299,6
2019-12-25,22.0,27.4,23.4,88.0,35.5,7.5,2.0,200.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-12-25,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-12-25.png,238.505126953125,225.36300659179688,42.80510711669922,253.0,231.0,36.0,54.73385238647461,21.29669761657715,25.697444915771484,-0.0005022152327001095,342.67188848828505,0.747479186877524,0.9609481303622038,0.6888645807286236,5
2019-12-20,22.0,31.0,25.9,74.0,7.0,6.8,5.0,130.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-12-20,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-12-20.png,125.29366302490234,207.69412231445312,77.39785766601562,134.0,212.0,73.0,39.31464385986328,12.622614860534668,23.85095977783203,0.2693554162979126,5294.013234072423,0.4578881441722449,0.4815949027571882,9.164458886291339,4
2019-12-10,22.0,32.2,27.0,68.0,0.0,9.7,2.0,360.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-12-10,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-12-10.png,91.37428283691406,196.40223693847656,97.92767333984375,89.0,199.0,100.0,38.421966552734375,15.644372940063477,22.89028549194336,0.3937374949455261,4726.980575231146,0.4574608610226479,0.47536982829891455,9.57976955018298,9
2019-11-30,22.0,30.8,25.8,74.0,0.0,8.8,4.0,360.0,2.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-30,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-30.png,204.61862182617188,213.66693115234375,58.21356964111328,253.0,231.0,36.0,91.63568115234375,32.96437072753906,42.10727310180664,0.10827434062957764,1339.060725628442,0.6395490023662068,0.8813139171562601,2.397957096060991,5
2019-11-25,22.0,33.1,27.3,65.0,0.0,9.4,2.0,300.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-25,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-25.png,89.63428497314453,195.1030731201172,99.15973663330078,89.0,199.0,100.0,38.19413757324219,17.361421585083008,22.86815643310547,0.4008486866950989,4693.8570536908255,0.46376067829455075,0.4801109648611691,9.542481224319424,9
2019-11-20,21.0,32.6,27.4,64.0,0.0,6.5,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-20,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-20.png,69.29205322265625,185.1289825439453,111.30982971191406,59.0,186.0,117.0,36.62461853027344,19.215913772583008,21.91653823852539,0.4903821051120758,4677.0638291459345,0.48447135719187284,0.496754438372631,9.359163902382543,9
2019-11-15,22.0,34.2,26.9,68.0,23.0,6.0,10.0,180.0,5.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-15,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-15.png,115.62969970703125,204.6660614013672,83.21285247802734,119.0,208.0,82.0,42.07358169555664,13.751062393188477,25.425460815429688,0.30451270937919617,5393.296525965375,0.44514189495394124,0.46987279180400177,9.579136384299987,4
2019-11-10,20.0,34.6,28.5,59.0,0.0,9.5,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-10,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-10.png,110.12958526611328,202.53823852539062,86.48092651367188,112.0,206.0,86.0,44.55202865600586,15.129712104797363,26.85508918762207,0.32679659128189087,5156.950700183386,0.4491854212079941,0.4675356832291026,9.804338281472386,4
2019-11-05,19.0,31.4,26.0,68.0,0.0,4.4,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-11-05,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-11-05.png,109.40485382080078,202.97674560546875,87.04582214355469,112.0,206.0,86.0,40.078922271728516,13.597455978393555,24.03862762451172,0.3251435458660126,5040.035623997243,0.45347753120036416,0.47016541796644196,9.554038265410172,9
2019-10-26,20.0,32.0,26.7,62.0,0.0,10.5,1.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-10-26,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-10-26.png,97.03672790527344,199.19874572753906,94.54173278808594,98.0,202.0,95.0,36.46763610839844,13.564445495605469,21.56593894958496,0.3691457211971283,4637.976564317889,0.4557999246463787,0.4711656832822352,9.495097308876787,9
