date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Station Name,Latitude,Longitude,Elevation,formatted_date,image_path,color_mean_R,color_mean_G,color_mean_B,color_median_R,color_median_G,color_median_B,color_std_R,color_std_G,color_std_B,ndvi,contrast,correlation,energy,homogeneity,class
2019-10-21,22.0,33.6,29.5,48.0,0.0,9.4,8.0,90.0,3.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-10-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-10-21.png,103.3254165649414,200.6773223876953,90.63655853271484,103.0,204.0,92.0,41.79756164550781,14.741984367370605,25.015695571899414,0.34963759779930115,4911.631993350388,0.4517100462951692,0.46645087867913193,9.749934726996417,4
2019-10-11,19.0,32.6,27.6,52.0,0.0,8.8,8.0,90.0,5.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-10-11,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-10-11.png,104.71508026123047,201.27752685546875,89.82427978515625,105.0,204.0,91.0,41.08518981933594,14.35004711151123,24.589344024658203,0.34364598989486694,4962.6693685354985,0.4509924100835716,0.46776637290176903,9.68574411597412,4
2019-10-06,20.0,32.0,26.2,58.0,0.0,9.7,2.0,20.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-10-06,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-10-06.png,102.96546173095703,200.81434631347656,90.91744995117188,105.0,204.0,91.0,39.792415618896484,14.23974895477295,23.719995498657227,0.3492421805858612,4963.94709917036,0.4499288507289754,0.46882225419470713,9.622674158838015,9
2019-10-01,20.0,32.2,26.2,52.0,0.0,8.9,2.0,30.0,1.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-10-01,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-10-01.png,86.2392807006836,196.497802734375,101.10774230957031,87.0,198.0,101.0,26.26700210571289,10.60937786102295,15.118841171264648,0.40453583002090454,4419.079731744268,0.4703285642219453,0.48249767975045565,8.831330729593216,9
2019-09-26,20.0,32.0,25.8,68.0,0.0,8.3,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-26,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-26.png,69.12507629394531,186.2935028076172,111.3406982421875,62.0,188.0,115.0,34.122642517089844,17.253536224365234,19.782913208007812,0.4883878231048584,4730.816183513752,0.4702348896781498,0.47885362506567686,9.56007924048594,9
2019-09-21,19.0,30.0,24.6,67.0,0.0,6.5,2.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-21.png,96.58340454101562,198.71066284179688,94.96711730957031,98.0,202.0,95.0,35.876827239990234,14.720175743103027,21.34925651550293,0.3702661693096161,4691.8616040906,0.4564107881631526,0.47702864893394725,9.336761286696397,9
2019-09-16,19.0,30.4,24.1,72.0,0.0,8.0,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-16,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-16.png,113.8837890625,204.01535034179688,84.24761199951172,119.0,208.0,82.0,42.90625,14.211758613586426,25.877429962158203,0.3116552531719208,5258.678988173938,0.44855163465155357,0.4682436324725711,9.668005750862168,7
2019-09-11,20.0,31.2,25.6,59.0,0.0,9.2,5.0,200.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-11,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-11.png,106.49260711669922,202.41200256347656,88.89186096191406,109.0,206.0,88.0,37.07293701171875,12.921819686889648,22.076900482177734,0.3333702087402344,4810.904787609558,0.458021436402549,0.47435699195721204,9.367313632309646,4
2019-09-06,18.0,30.4,24.1,65.0,0.0,9.3,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-06,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-06.png,103.94092559814453,201.95443725585938,90.50743103027344,107.0,205.0,89.0,34.235496520996094,12.074339866638184,20.28451919555664,0.34039610624313354,4809.359697170271,0.45906882756118056,0.475712458436267,9.245260651899446,9
2019-09-01,19.0,31.0,24.7,68.0,0.0,9.4,1.0,270.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-09-01,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-09-01.png,112.51303100585938,203.96022033691406,85.17183685302734,116.0,208.0,84.0,40.006351470947266,13.403120040893555,24.029991149902344,0.3139367699623108,5089.106014015607,0.44997800780560776,0.4716792835542292,9.479551909329842,9
2019-08-27,20.0,29.4,24.5,76.0,0.0,8.0,2.0,300.0,1.0,W ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-08-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-08-27.png,66.9754638671875,164.63497924804688,121.32402038574219,31.0,151.0,138.0,80.96196746826172,29.892562866210938,37.28298568725586,0.5435177683830261,4203.156903968617,0.5539489679146192,0.6109043764509631,6.493655502784252,6
2019-08-22,20.0,29.0,23.7,75.0,0.0,10.0,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-08-22,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-08-22.png,88.42153930664062,196.412841796875,99.7489013671875,89.0,199.0,100.0,32.185577392578125,13.203893661499023,18.79154396057129,0.4005727469921112,4634.1199121560285,0.45117106782765026,0.47505398692448847,9.2776649355428,9
2019-08-17,19.0,30.0,24.1,68.0,0.0,10.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-08-17,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-08-17.png,112.38570404052734,204.37510681152344,85.32027435302734,114.0,207.0,85.0,37.1748046875,12.065120697021484,22.311906814575195,0.3115827143192291,5023.452966462153,0.4532827350310136,0.47515985803336513,9.296956208309174,7
2019-08-12,18.0,30.0,23.6,74.0,0.0,9.7,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-08-12,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-08-12.png,121.57698822021484,206.48341369628906,79.59544372558594,126.0,210.0,78.0,41.73759841918945,13.16196346282959,25.310558319091797,0.2836330533027649,5459.332647031734,0.4469869645794472,0.4715652502981593,9.512977362276152,7
2019-08-02,17.0,29.6,23.3,69.0,0.0,10.0,2.0,360.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-08-02,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-08-02.png,95.32746887207031,192.90365600585938,98.20153045654297,94.0,201.0,97.0,56.79697036743164,23.890146255493164,29.742130279541016,0.3939187526702881,4744.141375182058,0.47895630389100685,0.510773443073207,9.28200517079405,8
2019-07-28,18.0,30.0,23.6,68.0,0.0,9.5,2.0,270.0,1.0,W ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-28.png,121.67512512207031,207.04237365722656,79.67073822021484,129.0,211.0,76.0,37.468868255615234,11.62562084197998,22.67699432373047,0.2796051502227783,5269.502438461999,0.45259816230841,0.47720881848430946,9.2091703050875,7
2019-07-23,19.0,30.0,23.3,68.0,0.0,9.8,12.0,360.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-23.png,132.96762084960938,209.4351043701172,72.57955932617188,139.0,213.0,70.0,43.341407775878906,12.605925559997559,26.510427474975586,0.2472144216299057,5814.891816143498,0.4569974547642811,0.4731622924933744,9.507899706618575,4
2019-07-18,19.0,30.0,24.7,66.0,0.0,9.3,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-18.png,138.21762084960938,210.3059844970703,69.3145751953125,146.0,215.0,65.0,46.8493766784668,13.510113716125488,28.64735984802246,0.23379841446876526,6151.136559033892,0.4513564195374276,0.46941061635587267,9.653602355129522,7
2019-07-13,19.0,28.8,23.3,64.0,0.0,8.0,2.0,300.0,1.0,W ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-13.png,138.53738403320312,210.9185791015625,69.13871002197266,146.0,215.0,65.0,42.4569091796875,11.99931812286377,26.066417694091797,0.22907674312591553,5989.911852059591,0.46455522464358834,0.4740785883487055,9.391810893891206,7
2019-07-08,19.0,30.0,23.0,76.0,0.0,8.5,4.0,50.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-08.png,69.17484283447266,181.16746520996094,112.56289672851562,53.0,183.0,120.0,43.32499313354492,23.85836410522461,25.51008415222168,0.49427530169487,4824.401623877307,0.4805579702084114,0.5099612049991462,9.219194220750493,1
2019-07-03,19.0,31.2,24.9,73.0,0.0,9.1,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-07-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-07-03.png,141.86964416503906,211.3612060546875,67.07463836669922,151.0,216.0,62.0,45.18302536010742,12.895660400390625,27.68189239501953,0.2212865650653839,6203.617002681319,0.4634334507674993,0.47287208077492904,9.511616255528594,7
2019-06-28,18.0,30.0,23.0,72.0,0.0,5.0,5.0,360.0,2.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-06-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-06-28.png,142.96563720703125,212.042236328125,66.4062271118164,151.0,216.0,62.0,41.3365478515625,11.6513671875,25.40686798095703,0.21498170495033264,6078.430702532727,0.4725164242642631,0.4763189656321274,9.279976795022876,7
2019-06-23,18.0,29.0,23.4,68.0,0.0,9.3,2.0,200.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-06-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-06-23.png,129.3618621826172,209.24075317382812,74.98234558105469,136.0,213.0,71.0,36.49728012084961,10.711193084716797,22.287090301513672,0.25333842635154724,5490.78685841098,0.4516070762604743,0.48063105210948887,9.143684354725043,7
2019-06-18,18.0,29.0,23.1,70.0,0.0,9.5,1.0,200.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-06-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-06-18.png,154.31532287597656,214.25990295410156,59.43979263305664,165.0,218.0,53.0,44.18463134765625,11.882070541381836,27.037742614746094,0.18410426378250122,6410.890752678626,0.47804157114252765,0.4775594749084505,9.29956155078132,7
2019-06-13,21.0,31.0,25.4,74.0,0.0,8.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-06-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-06-13.png,120.51949310302734,207.15692138671875,80.5235366821289,121.0,209.0,81.0,34.57199478149414,10.073987007141113,21.040653228759766,0.28049391508102417,5137.704441690032,0.4588181803710383,0.4919443272963154,9.007100079668902,9
2019-06-08,20.0,28.6,23.7,77.0,0.0,4.0,1.0,180.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-06-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-06-08.png,91.35345458984375,193.9915313720703,98.0341796875,91.0,200.0,98.0,46.05335998535156,20.317689895629883,27.836322784423828,0.40252766013145447,5046.425528036063,0.464651524494359,0.48779237034292533,9.634218993415004,8
2019-05-29,21.0,30.2,25.1,76.0,0.0,9.6,2.0,20.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-29,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-29.png,85.02367401123047,184.7237548828125,105.71209716796875,56.0,185.0,118.0,66.61066436767578,27.557950973510742,33.740020751953125,0.44903936982154846,4501.040689285929,0.5081211265199801,0.536591977115268,8.960013692388188,1
2019-05-24,21.0,29.5,24.6,75.0,0.0,8.5,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-24,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-24.png,53.82065200805664,165.8226776123047,124.77748107910156,31.0,155.0,137.0,54.666996002197266,24.234134674072266,27.017122268676758,0.5752454400062561,4677.585439263846,0.5203883825396397,0.5645263724936189,7.963737587702162,6
2019-05-19,18.0,29.4,23.9,78.0,0.0,8.6,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-19.png,134.88002014160156,210.0542449951172,71.3956298828125,146.0,215.0,65.0,40.6703987121582,12.48997688293457,24.808612823486328,0.23978959023952484,5665.920677011366,0.4607237935533378,0.48741924913740164,8.994244853596378,7
2019-05-14,22.0,30.4,25.4,80.0,0.0,7.4,1.0,210.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-14,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-14.png,141.11447143554688,208.9820098876953,67.59514617919922,162.0,218.0,55.0,52.32581329345703,19.483213424682617,32.21730041503906,0.2315601408481598,6119.409768557186,0.49709636339686525,0.49457463025749193,9.11965414009903,0
2019-05-09,21.0,28.4,24.6,82.0,0.0,7.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-09,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-09.png,41.33579635620117,163.06234741210938,130.35568237304688,31.0,158.0,136.0,33.96550750732422,17.066814422607422,16.932771682739258,0.62374347448349,5058.406858521401,0.5043658884863909,0.5326477462513272,8.208840182918864,2
2019-05-04,21.4,28.8,24.9,78.0,0.0,5.1,2.0,40.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-05-04,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-05-04.png,171.1034393310547,217.45928955078125,49.15571212768555,189.0,222.0,38.0,44.19472122192383,11.607176780700684,26.911466598510742,0.13919709622859955,7117.264327521237,0.4775356566507043,0.4950789421774968,8.6207273808763,0
2019-04-19,21.4,29.4,24.7,84.0,0.2,7.6,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-04-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-04-19.png,159.48257446289062,215.13136291503906,56.034000396728516,178.0,221.0,44.0,44.762779235839844,12.558500289916992,27.46424102783203,0.1708906888961792,6490.456661421871,0.5056844346146179,0.49556710972422413,8.811260205943531,0
2019-04-09,20.8,28.2,24.3,90.0,58.0,7.6,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-04-09,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-04-09.png,108.38359069824219,185.9060516357422,99.86680603027344,47.0,179.0,123.0,98.5212631225586,33.96402359008789,44.3964958190918,0.4010991156101227,3206.8817764830023,0.6182912736027891,0.6423258339428135,6.890316190075534,3
2019-04-04,20.8,27.6,22.6,90.0,0.0,6.5,1.0,360.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-04-04,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-04-04.png,96.8359603881836,196.70086669921875,94.91527557373047,103.0,204.0,92.0,43.958065032958984,19.274932861328125,26.069520950317383,0.37812358140945435,4788.1716422653635,0.4641030722247711,0.5033359513857145,9.191261940676181,8
2019-03-30,20.2,29.0,23.2,76.0,0.0,4.2,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-03-30,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-03-30.png,81.59709930419922,190.1248016357422,103.74296569824219,71.0,192.0,110.0,44.66736602783203,20.14609146118164,26.744232177734375,0.44350603222846985,4705.446226718457,0.4941769379788457,0.5031153974248006,9.326594692321232,1
2019-03-25,21.2,29.0,24.2,86.0,0.7,0.5,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-03-25,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-03-25.png,89.19686889648438,185.3822021484375,103.38069915771484,59.0,186.0,117.0,70.35419464111328,28.691234588623047,36.54713439941406,0.4360828101634979,4649.716319280859,0.5169440972402216,0.5453310538240023,9.013894027695677,6
2019-03-20,20.2,27.8,23.9,89.0,24.0,4.8,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-03-20,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-03-20.png,38.90415573120117,160.2181854248047,132.27273559570312,31.0,156.0,137.0,37.773441314697266,15.294593811035156,17.490478515625,0.6409134864807129,5052.607915504714,0.5203445968712401,0.5900414424119876,7.223830395001299,2
2019-03-10,20.4,28.0,24.0,85.0,0.0,6.6,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-03-10,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-03-10.png,78.34356689453125,175.15753173828125,113.71257019042969,32.0,164.0,133.0,84.66484832763672,30.160066604614258,38.52997589111328,0.503065288066864,4428.00714322521,0.5291375772055873,0.5809094654443363,7.7989122360914696,6
2019-03-05,21.0,28.0,23.2,85.0,50.0,3.5,3.0,90.0,1.0,W ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-03-05,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-03-05.png,96.8703384399414,180.8169708251953,105.32262420654297,34.0,167.0,132.0,93.7850570678711,33.86494827270508,42.85307312011719,0.4375653862953186,3528.753249330119,0.5958399172208851,0.6554103769156792,6.953055636258991,3
2019-02-23,19.4,27.2,23.9,85.0,22.0,5.0,1.0,180.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-02-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-02-23.png,80.7979736328125,174.63514709472656,112.33870697021484,32.0,159.0,136.0,83.41500091552734,31.935497283935547,39.46692657470703,0.48809176683425903,4183.597074716391,0.5555805878910649,0.6093114241111091,7.434920762907232,6
2019-02-18,20.0,28.5,23.6,85.0,4.0,6.0,2.0,90.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-02-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-02-18.png,142.7065887451172,210.2241668701172,66.18449401855469,165.0,218.0,53.0,54.3673210144043,16.342798233032227,33.131893157958984,0.22866714000701904,5906.478677534918,0.5203078269933606,0.49895593535294835,9.093360919319045,0
2019-02-13,20.0,29.0,24.0,78.0,0.0,2.0,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-02-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-02-13.png,137.0464324951172,209.57635498046875,70.00071716308594,146.0,215.0,65.0,47.429649353027344,15.247273445129395,29.084720611572266,0.2387247234582901,5772.249215592261,0.49602443995790835,0.49134947375205085,9.268925264044789,0
2019-02-08,21.0,27.2,23.4,91.0,57.5,5.5,2.0,90.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-02-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-02-08.png,69.44867706298828,175.39987182617188,114.99472045898438,33.0,167.0,132.0,63.51165771484375,27.48114776611328,32.713260650634766,0.5134081244468689,4655.212228560045,0.5169808390362184,0.5479623096328576,8.717484714840193,6
2019-02-03,20.0,27.6,23.7,87.0,21.0,4.3,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-02-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-02-03.png,48.042152404785156,169.91436767578125,124.83137512207031,31.0,163.0,134.0,32.04787063598633,19.157812118530273,19.83308219909668,0.5914443135261536,4934.794972770272,0.5088935322821203,0.5463114294114837,8.43878817321054,2
2019-01-09,21.2,29.8,26.0,78.0,0.0,6.2,3.0,180.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2019-01-09,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2019-01-09.png,57.61752700805664,177.5324249267578,118.55801391601562,40.0,174.0,127.0,34.76389694213867,19.870502471923828,21.1506404876709,0.5453365445137024,5072.040672857602,0.48620737529964075,0.5033992482032847,9.207001999531741,1
2018-10-31,22.0,31.4,27.1,60.0,0.0,9.4,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-31,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-31.png,96.20296478271484,198.89862060546875,95.01966857910156,96.0,201.0,96.0,36.61479949951172,13.618409156799316,21.625328063964844,0.37263184785842896,4681.8674951271605,0.4549063774830726,0.47181868165079915,9.482525478040372,9
2018-10-26,20.0,32.6,26.8,60.0,0.0,9.0,1.0,180.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-26,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-26.png,75.78433990478516,188.53106689453125,107.59999084472656,75.0,194.0,108.0,35.494178771972656,19.078720092773438,21.242860794067383,0.45881587266921997,4851.033826958184,0.4643119324927472,0.48802603185981164,9.354427871209534,9
2018-10-21,21.0,31.0,25.6,70.0,0.0,6.2,2.0,10.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-21.png,78.19495391845703,193.0748748779297,105.69453430175781,75.0,194.0,108.0,27.092632293701172,11.392476081848145,15.606192588806152,0.4401056468486786,4078.1068490324706,0.4984324913514133,0.48454952306178717,8.98518612712092,9
2018-10-16,21.0,32.4,26.7,64.0,0.0,9.2,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-16,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-16.png,100.13807678222656,200.078125,92.6317367553711,100.0,203.0,93.0,38.49109649658203,13.816606521606445,22.87752342224121,0.35875630378723145,4833.029987016235,0.448219790941685,0.4692325668366687,9.579173115886928,9
2018-10-11,18.0,32.0,25.4,72.0,0.0,9.0,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-11,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-11.png,101.96199035644531,200.50070190429688,91.51514434814453,103.0,204.0,92.0,39.9400634765625,14.17229175567627,23.813039779663086,0.35304754972457886,4873.573003805626,0.4536176779640134,0.4682074896831654,9.67000183928207,9
2018-10-01,20.0,31.2,25.9,69.0,0.0,9.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-10-01,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-10-01.png,71.71617889404297,188.46490478515625,109.8770523071289,69.0,191.0,111.0,29.394062042236328,15.824697494506836,17.10581398010254,0.4709148705005646,4394.946201784206,0.4769727501490824,0.48288911834557696,9.252918068508942,9
