date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Station Name,Latitude,Longitude,Elevation,formatted_date,image_path,color_mean_R,color_mean_G,color_mean_B,color_median_R,color_median_G,color_median_B,color_std_R,color_std_G,color_std_B,ndvi,contrast,correlation,energy,homogeneity,class
2018-09-26,20.0,31.8,25.7,61.0,0.0,9.0,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-09-26,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-09-26.png,102.6602783203125,201.0698699951172,91.17288970947266,105.0,204.0,91.0,37.61769104003906,13.345904350280762,22.37237548828125,0.3482302129268646,4810.263105271644,0.4544626460101756,0.4703986699806475,9.509212770177927,9
2018-09-21,21.0,32.2,24.9,59.0,0.0,3.1,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-09-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-09-21.png,105.57948303222656,201.94393920898438,89.40756225585938,109.0,206.0,88.0,38.25818634033203,13.422786712646484,22.81473731994629,0.3378086984157562,4882.74644142682,0.4514508781218796,0.46886046621223887,9.522837295545594,9
2018-09-16,19.0,29.6,24.5,66.0,0.0,8.6,5.0,90.0,3.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-09-16,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-09-16.png,99.60150146484375,200.43312072753906,93.0832290649414,103.0,204.0,92.0,34.41546630859375,12.504192352294922,20.317659378051758,0.35716167092323303,4611.855221101944,0.4581299057612451,0.473292768611851,9.299637130015515,4
2018-09-11,19.0,31.0,25.1,65.0,0.0,9.5,4.0,20.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-09-11,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-09-11.png,111.64849853515625,203.55438232421875,85.65481567382812,114.0,207.0,85.0,41.210391998291016,13.774825096130371,24.779315948486328,0.3180505037307739,5131.577988950109,0.45174349639071426,0.4669804992354446,9.630508698945032,4
2018-09-06,20.0,30.4,24.4,74.0,0.0,7.0,2.0,270.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-09-06,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-09-06.png,106.04414367675781,201.48117065429688,89.0392837524414,109.0,206.0,88.0,41.72427749633789,14.977214813232422,24.98831558227539,0.3395717442035675,4982.213940517426,0.45432318394438104,0.4685302132568324,9.633269209191093,8
2018-08-27,19.0,29.4,23.8,75.0,0.0,9.4,3.0,360.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-27.png,138.34994506835938,187.52474975585938,89.46321105957031,32.0,155.0,137.0,110.759765625,42.07740020751953,51.646053314208984,0.3133486807346344,2275.354317678604,0.7012610367416345,0.7764300867424028,3.775857197262145,3
2018-08-22,16.0,30.0,23.3,77.0,0.0,7.8,3.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-22,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-22.png,56.18122100830078,164.08749389648438,125.14393615722656,31.0,153.0,138.0,67.11280822753906,25.231468200683594,30.78877067565918,0.5778342485427856,4605.089986992894,0.5333534833930397,0.5730719263211423,7.451487180445561,6
2018-08-17,18.0,30.0,22.4,65.0,0.0,9.8,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-17,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-17.png,116.89496612548828,205.6717987060547,82.5876693725586,124.0,210.0,79.0,37.343994140625,11.9601469039917,22.492624282836914,0.29591041803359985,5149.146347219788,0.4557373170539175,0.4743562975294684,9.28259905303672,7
2018-08-12,19.0,28.2,23.5,72.0,0.0,8.8,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-12,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-12.png,106.00306701660156,202.68849182128906,89.30364990234375,112.0,206.0,86.0,33.650962829589844,11.772761344909668,19.939958572387695,0.33224233984947205,4813.547359074577,0.44492427094030407,0.4752861864862419,9.141611998458075,7
2018-08-07,17.0,29.2,23.4,65.0,0.0,9.0,2.0,90.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-07,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-07.png,123.17333221435547,207.33651733398438,78.7040023803711,131.0,211.0,75.0,38.673892974853516,11.869254112243652,23.466304779052734,0.27548420429229736,5407.843554498417,0.44563305995484936,0.472970208729251,9.309127828279951,7
2018-08-02,17.0,30.0,21.8,68.0,0.0,5.5,3.0,180.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-08-02,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-08-02.png,127.92239379882812,208.58285522460938,75.76484680175781,136.0,213.0,71.0,39.097660064697266,11.658053398132324,23.827234268188477,0.2600897252559662,5589.9438831682,0.450397463596623,0.4747748145763069,9.257631838374461,7
2018-07-28,19.0,30.2,23.2,66.0,0.0,10.3,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-07-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-07-28.png,127.49186706542969,208.4774932861328,76.0391845703125,136.0,213.0,71.0,38.92439651489258,11.666686058044434,23.704261779785156,0.26137471199035645,5462.113386317233,0.45553782835674306,0.4754508500706945,9.260366414338284,7
2018-07-23,20.0,31.0,24.6,75.0,0.0,8.0,4.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-07-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-07-23.png,130.30909729003906,209.0809783935547,74.2667007446289,139.0,213.0,70.0,39.9858283996582,11.939774513244629,24.398624420166016,0.25317567586898804,5636.548398278491,0.44628181532951167,0.4737480251824118,9.290499836024676,7
2018-07-18,20.0,29.2,24.1,78.0,0.0,7.7,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-07-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-07-18.png,115.64836120605469,205.5629119873047,83.43733978271484,124.0,210.0,79.0,34.753456115722656,11.408820152282715,20.798095703125,0.2984149754047394,4967.502581514128,0.45110238300861727,0.4819075764850065,9.003270548360659,7
2018-07-13,19.0,28.8,22.7,72.0,0.0,8.3,1.0,200.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-07-13,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-07-13.png,104.74137115478516,202.4706268310547,90.1426010131836,112.0,206.0,86.0,31.5086727142334,11.401389122009277,18.616376876831055,0.335210382938385,4672.498807936337,0.45246108722645245,0.4856874168394419,8.89589655913058,7
2018-07-08,19.0,29.6,24.0,79.0,0.0,9.1,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-07-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-07-08.png,137.2533721923828,210.69073486328125,69.93269348144531,146.0,215.0,65.0,41.449554443359375,11.905643463134766,25.428245544433594,0.23236142098903656,5940.963516792263,0.4597131908845157,0.474899291462418,9.302295066128611,7
2018-06-28,19.0,31.5,23.9,85.0,0.0,9.6,2.0,100.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-06-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-06-28.png,47.257293701171875,178.3679656982422,123.28352355957031,44.0,177.0,125.0,10.768915176391602,6.995323181152344,6.1397013664245605,0.5857158303260803,2734.34100047705,0.6396610748361646,0.5319583587888292,7.500567249764201,2
2018-06-23,21.0,30.0,25.5,80.0,0.0,7.4,3.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-06-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-06-23.png,102.25374603271484,197.93731689453125,91.43303680419922,107.0,205.0,89.0,47.81906509399414,20.198246002197266,29.01719093322754,0.3610401153564453,4956.380750318513,0.47907397879011193,0.49022082794999455,9.464724634699383,8
2018-06-18,20.0,29.4,21.8,85.0,0.0,9.0,3.0,80.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-06-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-06-18.png,150.0041046142578,213.3647003173828,62.09990692138672,162.0,218.0,55.0,44.33470916748047,11.908516883850098,27.173362731933594,0.19632233679294586,6566.926668839755,0.45461508534926165,0.4738387525506048,9.394809503196342,0
2018-06-08,20.0,30.0,24.0,85.0,0.0,7.0,2.0,100.0,1.0,SW,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-06-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-06-08.png,47.476802825927734,173.33302307128906,124.48150634765625,37.0,171.0,129.0,22.472196578979492,15.953962326049805,13.790514945983887,0.5885270237922668,4636.583673600198,0.5170024380922232,0.5215361147338701,8.685451527218152,2
2018-06-03,20.0,29.0,23.8,87.0,0.0,5.7,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-06-03,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-06-03.png,55.98451614379883,165.9135284423828,124.58424377441406,31.0,160.0,135.0,68.76459503173828,24.13956069946289,31.117816925048828,0.5867522358894348,4914.7667980094975,0.5337783473328355,0.6071521563882569,7.005631586558187,6
2018-05-29,20.0,30.0,24.8,86.0,0.0,9.0,3.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-05-29,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-05-29.png,138.73411560058594,211.7474365234375,69.2011489868164,149.0,215.0,63.0,33.76358413696289,9.673174858093262,20.70500373840332,0.22245338559150696,5773.502895313133,0.45100095484282565,0.4880180281533349,8.744237496644221,7
2018-05-19,22.0,30.6,24.8,88.0,0.0,7.5,1.0,30.0,1.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-05-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-05-19.png,78.58418273925781,191.55020141601562,105.90776824951172,81.0,196.0,104.0,30.227066040039062,15.882555961608887,17.60813331604004,0.44059205055236816,4225.340787424986,0.5217323426700418,0.5122589825862252,8.697587538690016,1
2018-05-14,21.0,31.0,25.1,83.0,0.0,9.5,3.0,360.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-05-14,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-05-14.png,159.4080810546875,215.5677032470703,56.228973388671875,173.0,220.0,48.0,41.467079162597656,10.881772994995117,25.488004684448242,0.1680007129907608,6648.216586039191,0.49027097380385254,0.4864631121039412,9.010558885392769,0
2018-05-09,20.0,29.0,24.2,87.0,0.0,9.5,2.0,90.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-05-09,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-05-09.png,150.77349853515625,214.0391845703125,61.53419876098633,162.0,218.0,55.0,39.0400505065918,10.338095664978027,24.109086990356445,0.19036903977394104,6090.550863537516,0.4925592685936161,0.4898770649799331,8.8902164048956,0
2018-05-04,20.0,30.6,25.1,79.0,0.0,9.5,2.0,360.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-05-04,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-05-04.png,165.53997802734375,216.72857666015625,52.4615364074707,181.0,221.0,43.0,41.679595947265625,10.74283218383789,25.56930923461914,0.15170519053936005,6739.780113438049,0.4899385199365094,0.48864894335815445,8.837299269032126,0
2018-04-29,20.0,30.4,25.2,80.0,0.5,7.7,2.0,320.0,1.0,W ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-04-29,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-04-29.png,171.00857543945312,217.69161987304688,49.28152847290039,186.0,222.0,39.0,42.2605094909668,10.619518280029297,25.7421817779541,0.13772162795066833,6980.13486051991,0.48521512484681983,0.4935589848539981,8.705459150338157,0
2018-04-19,22.0,29.0,24.6,89.0,5.0,8.3,2.0,70.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-04-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-04-19.png,63.075374603271484,178.3892364501953,115.89935302734375,42.0,176.0,126.0,43.017520904541016,22.547706604003906,25.25597381591797,0.5244356393814087,4959.822460167142,0.4918014260869169,0.5085431706909495,9.279819130749914,1
2018-04-04,21.0,30.2,24.8,88.0,4.2,6.5,2.0,60.0,1.0,S ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-04-04,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-04-04.png,81.0059814453125,184.94435119628906,104.7589111328125,57.0,185.0,118.0,54.886688232421875,26.07308578491211,33.76163864135742,0.45646169781684875,5363.171489068968,0.48121649483661666,0.508216751782748,9.378146774192036,1
2018-03-30,21.0,30.0,24.1,89.0,0.0,7.5,3.0,90.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-03-30,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-03-30.png,77.53868103027344,181.4149627685547,108.25859069824219,50.0,181.0,122.0,54.77375030517578,27.822158813476562,32.297325134277344,0.468178927898407,4959.85525667421,0.4876432390497962,0.5290729814787369,8.940994848405692,1
2018-03-15,20.0,30.0,24.3,85.0,0.0,6.0,2.0,90.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-03-15,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-03-15.png,159.06085205078125,214.39813232421875,56.45934295654297,181.0,221.0,43.0,50.54204177856445,14.23160171508789,30.810821533203125,0.1766718327999115,6596.063050393848,0.496873511250835,0.49593215993250134,8.950226226284482,0
2018-02-18,21.0,28.5,23.9,88.0,30.0,8.0,4.0,270.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-02-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-02-18.png,101.77662658691406,202.680908203125,92.18495178222656,105.0,204.0,91.0,19.698707580566406,7.015990257263184,11.477404594421387,0.3382410407066345,4367.144262640117,0.5047635728218737,0.532273730832686,7.718069978896157,9
2018-01-09,21.0,29.2,24.3,87.0,0.3,7.0,5.0,330.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2018-01-09,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2018-01-09.png,176.82382202148438,218.5606689453125,46.186702728271484,194.0,223.0,34.0,43.8195686340332,10.948935508728027,26.29831886291504,0.12394924461841583,6975.076661846494,0.4700106730237906,0.49714011099280647,8.68462311724831,0
2017-12-25,19.0,30.0,24.0,83.0,0.0,9.0,5.0,10.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-12-25,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-12-25.png,169.05160522460938,217.0637969970703,50.70286560058594,186.0,222.0,39.0,45.15773391723633,11.57555866241455,27.31467056274414,0.14475545287132263,7013.93481787359,0.47102613927275844,0.4867338453684976,9.003161594452202,0
2017-10-31,21.0,31.6,24.8,72.0,0.0,6.5,4.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-10-31,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-10-31.png,125.16738891601562,207.73617553710938,77.44927978515625,131.0,211.0,75.0,39.857688903808594,12.164990425109863,24.243562698364258,0.2697826325893402,5462.741385092917,0.44705297066025784,0.47413482826288933,9.360916877599951,4
2017-10-21,20.0,32.4,25.9,76.0,0.0,7.5,4.0,350.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-10-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-10-21.png,118.34944915771484,205.931640625,81.65503692626953,124.0,210.0,79.0,38.914756774902344,12.301795959472656,23.52120018005371,0.2920910120010376,5182.807128700054,0.4515390810271743,0.47236146042468224,9.387290141505344,4
2017-10-06,22.0,32.0,25.9,80.0,0.0,9.0,2.0,20.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-10-06,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-10-06.png,125.76630401611328,207.3885498046875,76.99860382080078,131.0,211.0,75.0,44.16207504272461,13.484964370727539,26.8765926361084,0.2714293599128723,5661.776187135165,0.45080295184506775,0.46718748794624276,9.701611694274433,4
2017-10-01,21.0,30.0,24.7,86.0,0.0,6.2,4.0,340.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-10-01,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-10-01.png,62.4800910949707,177.70880126953125,117.88922882080078,47.0,179.0,123.0,50.636966705322266,22.014270782470703,24.256853103637695,0.5300710201263428,4163.727773258741,0.5191513713670564,0.5149861220883962,8.939517613778529,1
2017-09-21,19.0,32.0,25.5,69.0,0.0,9.2,4.0,40.0,2.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-09-21,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-09-21.png,125.65521240234375,207.458984375,77.11868286132812,129.0,211.0,76.0,43.91300582885742,13.093047142028809,26.705686569213867,0.2712843418121338,5648.659383389219,0.4425715791047278,0.46731593627574197,9.71159959674979,4
2017-08-27,17.0,30.4,23.6,73.0,0.0,10.0,3.0,30.0,1.0,E ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-08-27,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-08-27.png,128.54843139648438,208.7549285888672,75.42129516601562,134.0,212.0,73.0,38.98072814941406,11.615474700927734,23.79487419128418,0.2578708529472351,5708.001470021085,0.4430769133950714,0.47157032650018693,9.378940218959052,7
2017-08-17,19.0,29.0,23.3,79.0,0.0,10.0,3.0,10.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-08-17,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-08-17.png,116.1082992553711,206.24229431152344,83.33171081542969,119.0,208.0,82.0,30.164400100708008,9.385662078857422,18.177480697631836,0.29284074902534485,5022.545087342145,0.4432099012493245,0.48535974974447693,8.865261594620712,7
2017-08-12,18.0,29.2,23.8,79.0,0.0,9.5,2.0,10.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-08-12,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-08-12.png,136.6792755126953,210.94422912597656,70.4109115600586,146.0,215.0,65.0,37.36656951904297,10.783284187316895,22.930198669433594,0.23107238113880157,5723.190989650513,0.4582583906485954,0.48076391344964886,9.093446310675485,7
2017-08-07,20.0,30.0,23.9,75.0,0.0,8.5,4.0,50.0,2.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-08-07,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-08-07.png,143.4390869140625,212.14712524414062,66.16256713867188,151.0,216.0,62.0,41.75462341308594,11.5497465133667,25.656593322753906,0.21363845467567444,6101.226783070492,0.465809547628199,0.47463147800720745,9.365152715665854,7
2017-08-02,19.0,29.0,23.5,78.0,0.0,9.0,5.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-08-02,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-08-02.png,146.05484008789062,212.72576904296875,64.52479553222656,157.0,217.0,58.0,41.878082275390625,11.488463401794434,25.75672149658203,0.2060147076845169,6109.771637610671,0.46374280545537533,0.4763765612634878,9.320412183935103,7
2017-07-23,18.0,30.0,23.1,79.0,0.0,7.5,3.0,20.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-07-23,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-07-23.png,88.5476303100586,191.11172485351562,100.56461334228516,85.0,198.0,102.0,46.774742126464844,23.30746841430664,28.018110275268555,0.4123644530773163,4609.62940153489,0.49547824582153305,0.5132464782374279,9.292382883008768,1
2017-07-18,17.0,30.0,23.9,72.0,0.0,7.5,4.0,50.0,2.0,NE,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-07-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-07-18.png,135.07699584960938,210.7398223876953,71.48086547851562,141.0,214.0,68.0,35.33827590942383,10.30467700958252,21.653560638427734,0.23459383845329285,5578.117665357846,0.4612601615738161,0.48392118800887857,8.999793672803,7
2017-06-28,20.0,29.6,23.7,83.0,65.5,3.5,5.0,10.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-06-28,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-06-28.png,157.3511505126953,215.26876831054688,57.46711730957031,170.0,219.0,50.0,39.94424819946289,10.66679859161377,24.631195068359375,0.17267966270446777,6415.13478749016,0.49685220856674206,0.48819293276531583,8.932152038816998,0
2017-06-18,18.0,27.0,22.6,76.0,0.0,9.0,4.0,360.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-06-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-06-18.png,157.06427001953125,215.25389099121094,57.600467681884766,170.0,219.0,50.0,39.675750732421875,10.467628479003906,24.503021240234375,0.1732642650604248,6363.069319551253,0.4966623136298605,0.48788543970327947,8.878552760121249,0
2017-06-08,21.0,30.4,24.7,81.0,9.0,6.0,3.0,20.0,2.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-06-08,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-06-08.png,59.19244384765625,174.23060607910156,120.00251007080078,36.0,170.0,130.0,50.70256805419922,22.935258865356445,24.994783401489258,0.5473788380622864,4612.159925075158,0.511237996054474,0.5297467694202873,8.845204401496858,1
2017-05-19,20.0,30.2,24.6,73.0,0.0,9.0,3.0,210.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-05-19,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-05-19.png,161.77635192871094,216.30763244628906,54.63799285888672,175.0,220.0,46.0,38.40183639526367,9.876553535461426,23.763145446777344,0.15959060192108154,6407.511786023102,0.5086051532176993,0.499332580879992,8.588637715946962,0
2017-04-29,20.0,29.4,24.3,92.0,50.0,5.0,3.0,190.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-04-29,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-04-29.png,164.1599578857422,216.65614318847656,53.06953430175781,178.0,221.0,44.0,38.67694091796875,10.46843433380127,23.89642333984375,0.15383286774158478,6315.465920557278,0.5169818851752579,0.5077122060889259,8.312023712192254,0
2017-03-10,20.0,28.4,22.7,91.0,0.0,2.5,3.0,170.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-03-10,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-03-10.png,96.83257293701172,196.9091033935547,94.59476470947266,91.0,200.0,98.0,45.62649917602539,18.472148895263672,27.547222137451172,0.37934863567352295,4879.626908177142,0.47559000681870905,0.49713987005678195,9.445221846097136,8
2017-02-18,20.0,27.2,23.3,92.0,0.0,3.7,3.0,320.0,1.0,N ,Stasiun Geofisika Nganjuk,-7.73486,111.76682,723.0,2017-02-18,/Users/rau/Desktop/Asa/NDVI_Stasiun Geofisika Nganjuk (3)/2017-02-18.png,95.87831115722656,169.54161071777344,109.8886489868164,32.0,145.0,140.0,100.2759017944336,39.22416687011719,47.1451530456543,0.4405001699924469,1269.1624617480315,0.7844009601875545,0.8312224934207466,2.6295470019889278,3
